,level_0,Unnamed: 0,index,Area,Diameter (um),Volume (um3),FITC,TRITC,Alexa,FITC_b,TRITC_b,Alexa_b,Name,Source,Exp,Ratio,Ratio2
194,2142,53,91,2.41,1.7517155313611117,2.814422953720185,19.529449701327422,0.6509459313377306,66.47974646171014,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9677436486783206,0.46774364867832063
195,2143,54,6,16.006,4.514362873433084,48.17126143477996,43.52064433166106,24.261837296059895,925.7898972492495,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.6420633073112869,0.1420633073112869
196,2144,55,9,0.989,1.1221559204241969,0.7398748035330203,12.38164433166105,29.957837296059893,0.0,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.29243731514073174,0.20756268485926826
197,2145,56,25,3.028,1.963509445217433,3.963671066745592,13.544644331661061,6.636837296059895,288.71589724924945,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.6711422174800267,0.17114221748002667
198,2146,57,26,13.657,4.16996792103346,37.96616793170264,56.888644331661055,15.875837296059899,593.6178972492494,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.7818188635317411,0.2818188635317411
199,2147,58,27,3.09,1.983509564693766,4.0860297032691575,17.38164433166105,5.989837296059903,417.59589724924945,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.7437116999482246,0.2437116999482246
200,2148,59,38,3.028,1.963509445217433,3.963671066745592,22.95264433166105,1.1678372960599006,52.14389724924942,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.9515831684423026,0.4515831684423026
201,2149,60,53,0.803,1.0111435874406445,0.5412988671432248,9.227644331661054,8.731837296059894,130.50489724924944,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.5138034895961548,0.01380348959615485
202,2150,61,55,1.792,1.5105115902122073,1.8045578464401832,14.760644331661041,0.0,9.218897249249437,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,1.0,0.5
203,2151,62,70,3.522,2.1176283140714856,4.972191281439847,24.679644331661052,3.251837296059904,148.41989724924946,148.61835566833895,148.7301627039401,154.26410275075057,R2_5h_#1,2_5_1_0005.csv,2,0.8835780593596375,0.3835780593596375
