,R1_5h_2krpm,R1_5h_5.2krpm,R1_5h_16krpm,R1_5h_30krpm,R2_5h_2krpm,R2_5h_5.2krpm,R2_5h_16krpm,R2_5h_30krpm,R1_0h_0krpm
51,0.28823412761375033,0.4226585619124066,0.1864681592593574,0.13489277721231419,0.46554509282492373,0.11685615173430852,0.1660786240221377,0.036731971632701865,0.5
52,0.17708101361188677,0.44550222788927285,0.206915384374189,0.04070948237542904,0.44024308351024444,0.07142251150890433,0.22974849868760083,0.004416854141260529,0.2556677548833119
53,0.455715473882947,0.13371517653788978,0.00894761701278679,0.1773995988033506,0.44703929848498714,0.13582759287256208,0.42223535822532254,0.14214008347667617,0.19104131577231864
54,0.3829988200528087,0.5,0.14979078196997414,0.05634600259688305,0.4208647616349284,0.346336713815394,0.2282605633146172,0.07845807783003,0.35118995951971954
55,0.037970743407020446,0.2118650390842567,0.460861662373084,0.08299769854211281,0.2542906087803788,0.14747657864194197,0.1166351456385134,0.05170145522643055,0.3543608039560131
56,0.0021239800188983526,0.3862922775536436,0.25028826664748305,0.16127117379729394,0.1001364762923766,0.24773472682146386,0.25326163574694804,0.020307751949185937,0.5
57,0.48237619016842953,0.3330125660966631,0.34931978853558954,0.036334611121130345,0.43084821138668444,0.434107376431648,0.07695331888235207,0.06336968238763052,0.28899359334617225
58,0.1892536744679833,0.18983641103302773,0.3994792574849506,0.3649556771983089,0.42801320454941577,0.44959950954507355,0.34169998609963537,0.12556304403898905,0.5
59,0.3874543663960509,0.009140777232293895,0.0007005436398968001,0.23457340428665463,0.12219038099578172,0.27315798616450904,0.10946363042926205,0.02276230145075575,0.06860264319155363
60,0.3564148868209601,0.45353957084579954,0.28868958210113216,0.17795490633350342,0.12732042840893598,0.17951930814184858,0.07600461934612457,0.019078872524493917,0.08434938004706066
61,0.4870655820024155,0.36533723818817,0.12881729668894198,0.09564299470754467,0.3065623911537438,0.49869966661675247,0.05327581480996635,0.03844234142062397,0.5
62,0.3399303008012683,0.20080095829032119,0.04044691629112307,0.0825591573352602,0.36656388415469365,0.2865491240183349,0.169729206194758,0.006896757784861374,0.4604948629761871
63,0.05582858238719751,0.1473827441359722,0.19447205545539803,0.08613518916113794,0.2767245269919536,0.05518350195002797,0.13877704920124223,0.007193419996492811,0.2922102169548937
64,0.4292363068551559,0.10547952523126031,0.394500679221071,0.2196965807644048,0.06318227118273223,0.32879264512117923,0.01218085946927272,0.050889329605181444,0.5
