,R1_5h_2krpm,R1_5h_5.2krpm,R1_5h_16krpm,R1_5h_30krpm,R2_5h_2krpm,R2_5h_5.2krpm,R2_5h_16krpm,R2_5h_30krpm,R1_0h_0krpm
40,0.5172244075327218,0.6428364938128407,0.6083960732568013,0.30682498957496745,0.304046495741258,0.756251220650995,0.21383163550804363,0.489694144770737,0.22201809229818747
41,0.17118291399878882,0.6712739406845338,0.2242472098589338,0.4603598127622964,0.3995009075307919,0.31181671262209526,0.6967235614368551,0.5244266392919141,1.0
42,0.5172800059784567,0.5643068938575987,0.4536050015489845,0.49995237052873104,0.616445026284814,0.19639935066459174,0.4809327565149691,0.4632316938043666,1.0
43,0.18426792814047518,0.7095486616897054,0.9734071039069956,0.7275739695981528,0.433228307156524,0.024574045736186226,1.0,0.4706540024088407,1.0
44,0.44955681885559623,0.8691782174591656,0.6041157689535849,0.5877952667506556,0.9752961486683895,0.7615198870969456,0.6332862147756779,0.4343309337150705,0.9710450475752449
45,0.3211659535870473,0.949829749809958,0.4561609597774105,0.829049478776548,0.2935820384754608,0.7866048361828172,0.1164292765999687,0.5118165333672721,0.9669025122158749
46,0.6789378939745849,0.7072794831300011,0.41944402113820184,0.5672505102425262,0.6104687740019059,0.41101757136973244,0.6500146321394956,0.5126624872571077,0.9825911350106523
47,0.12672414123623357,0.4543641095695397,0.6807736377865686,0.16223745166426512,0.4180677905179671,0.6112527526418168,0.29769241131343516,0.5093925660615216,0.21277546954711002
48,0.21257984471402225,0.905580520979133,0.6902456737025418,0.21369776309701183,0.915797371669193,0.8875314346534032,0.5694649683314249,0.5329629045157576,0.07671990955468118
49,0.24965742877870495,0.1725262096627647,0.86006698537275,0.5020974313214286,0.6157406807415468,0.7557152374799643,0.661303592121804,0.5254191176853641,0.7673786140084365
50,0.8249363500144503,1.0,0.9119622501564023,0.6580676039586428,0.9230921434282495,0.9178859302677018,0.295668718766111,0.5013993393556134,0.056683093527652356
51,0.7882341276137503,0.9226585619124066,0.3135318407406426,0.6348927772123142,0.9655450928249237,0.6168561517343085,0.6660786240221377,0.46326802836729813,1.0
52,0.6770810136118868,0.9455022278892729,0.706915384374189,0.540709482375429,0.9402430835102444,0.42857748849109567,0.27025150131239917,0.49558314585873947,0.2443322451166881
53,0.955715473882947,0.3662848234621102,0.5089476170127868,0.3226004011966494,0.9470392984849871,0.6358275928725621,0.07776464177467744,0.6421400834766762,0.6910413157723186
54,0.11700117994719131,1.0,0.35020921803002586,0.556346002596883,0.0791352383650716,0.846336713815394,0.7282605633146172,0.57845807783003,0.8511899595197195
55,0.46202925659297955,0.7118650390842567,0.960861662373084,0.5829976985421128,0.7542906087803788,0.647476578641942,0.6166351456385134,0.5517014552264305,0.1456391960439869
56,0.49787601998110165,0.11370772244635641,0.750288266647483,0.6612711737972939,0.3998635237076234,0.25226527317853614,0.753261635746948,0.47969224805081406,1.0
57,0.017623809831570494,0.8330125660966631,0.8493197885355895,0.46366538887886966,0.06915178861331556,0.06589262356835199,0.4230466811176479,0.4366303176123695,0.7889935933461723
58,0.3107463255320167,0.6898364110330277,0.8994792574849506,0.1350443228016911,0.07198679545058423,0.9495995095450736,0.8416999860996354,0.37443695596101095,1.0
59,0.1125456336039491,0.5091407772322939,0.5007005436398968,0.26542659571334537,0.6221903809957817,0.773157986164509,0.39053636957073795,0.5227623014507558,0.5686026431915536
60,0.14358511317903985,0.9535395708457995,0.21131041789886784,0.6779549063335034,0.372679571591064,0.6795193081418486,0.5760046193461246,0.4809211274755061,0.41565061995293934
61,0.012934417997584473,0.86533723818817,0.371182703311058,0.5956429947075447,0.19343760884625621,0.9986996666167525,0.5532758148099663,0.538442341420624,1.0
62,0.8399303008012683,0.2991990417096788,0.5404469162911231,0.5825591573352602,0.13343611584530632,0.7865491240183349,0.330270793805242,0.4931032422151386,0.03950513702381292
63,0.4441714176128025,0.6473827441359722,0.694472055455398,0.5861351891611379,0.22327547300804643,0.555183501950028,0.6387770492012422,0.5071934199964928,0.7922102169548937
64,0.9292363068551559,0.3945204747687397,0.894500679221071,0.7196965807644048,0.43681772881726777,0.8287926451211792,0.4878191405307273,0.5508893296051814,0.0
65,0.989145332925318,0.7851493609198016,0.741692049741734,0.12531603273029118,0.019040419778320553,0.9788561052197056,0.5756649116177339,0.5737490837761936,0.9836366781197152
66,0.036748675222146567,0.8671375831135536,0.6330882593644298,0.5005411389097152,0.016061212963959837,0.9199773938825112,0.3680935022923951,0.4876009930387613,0.03561448670212679
67,0.37074688950636575,0.8889498457047558,0.8555100293565201,0.7248530019094819,0.9799821641324784,0.6703943867668672,0.557165102111741,0.4608870624699382,0.5102852052990074
68,0.697613356493448,0.4047903494694301,0.04750681294399948,0.40533074298534416,1.0,1.0,0.478006688489372,0.5460866606151317,1.0
69,0.11328451509452306,0.13351768930139576,0.6821003273812518,0.4447890827460562,0.13887665331969537,0.8630143064043644,0.8529014081051397,0.45901533555774193,0.9860877503885248
70,0.87369170150566,0.597624773241203,0.40827821160291217,0.49882123264858774,0.680663880089772,0.8139290163288095,0.41215808089050804,0.36593552947520575,0.9692810146228831
71,0.30713723220108474,0.9979121123199848,0.7563638380964793,0.5095897920133264,0.68505962853832,0.35830678059913373,0.5798860747470146,0.45095810985873247,0.9881662190906101
72,0.107159042186261,0.8036257312231989,0.6610097638591694,0.5010448626549623,0.02431685931720083,0.20934582771289592,0.4593397355864693,0.5207361219698426,0.14721857842012417
73,0.14505891785722683,0.8460430266967516,0.6090299037682636,0.2854531679779626,0.7343515259069952,0.5162555914558771,0.5892256117602632,0.525773620338169,0.5518004146729176
74,0.06506677822421558,0.8222489936506484,0.8211809703819148,0.2651511214110321,0.2774291670670931,0.4991859848307114,0.5483248123975012,0.5556108025626814,0.4699387068782748
75,0.08585616894285182,0.44765517975099683,0.6298636733309371,0.6915614262955914,0.7696491854967901,1.0,0.23450877254006405,0.44594035952486927,1.0
76,0.4150295356068624,0.03653094461377322,0.47205415734843825,0.4627852260487854,0.29784766272177193,0.4014250089496849,0.06665913451768087,0.702190409901311,0.12732110812843045
77,0.547575408538509,0.9107254917842807,0.42029702387740814,0.36249500147292696,0.8926996359773718,0.3448331013274204,0.6574559314059674,0.47587876691548536,0.057547888441063934
78,0.14389693043335627,0.8428702564127215,0.19937197539639467,0.5631003154104656,0.026059546924261663,0.5515880027158895,0.27931419158264725,0.5522782198978161,0.9968266813279578
79,0.7836855702253712,0.759268149919255,0.32533087127667776,0.5569166188377056,0.9325690527736948,0.940476681140855,0.34388307904625753,0.4071273076457393,0.0015386689229194737
80,0.3810344251764583,0.6614848699277687,0.7193849626575938,0.6378210728759879,0.44661623614266305,0.8080104132198036,0.5082793319066637,0.5981282128772478,0.8583187674846963
81,0.6604172238932369,0.8724494038559041,0.10017558049096044,0.8954160652771502,0.6348087980789788,0.02729768831484278,0.4928697625973144,0.7026874269887607,0.9683688513608466
82,0.7923535657676926,0.9441702561236767,0.7220935990681386,0.7537904275852391,0.20808785657309986,0.5160910699023853,0.9550733734066613,0.5918611649693454,0.05015746803836687
83,0.8170020771646731,0.9237878341007714,0.8089217117603533,0.33788413000534484,0.9887724013117403,0.6877180675595835,0.3452477019425244,0.4124801161727596,1.0
84,0.4192932970147561,0.8554078676109255,0.3815527199513195,0.6852164719021939,0.9279158718758603,0.2836805251246907,0.373114541696788,0.6129030968060036,0.9739332791772951
85,0.546594386236549,0.6443070166958489,0.22296730158959185,0.6808242702145897,0.43045455796949444,0.7741907369835239,0.5304126890236198,0.4713948633666925,0.018693459211368873
86,0.6666995641295694,0.6438420383683189,0.9725008086334012,0.9095414547511295,0.9879093343390628,0.8215278891831421,0.6010689242667527,0.4448823638734271,0.7216657334427388
87,0.5472242976066894,0.8329863920942198,0.5649861488318028,0.06633652541297565,0.3271458311918917,0.3770891306474402,0.4976713551681891,0.451277192698776,0.9746008206832071
88,0.9791763927884423,0.6214744631262913,0.3482865294457185,0.8554818458740129,0.008265051373008443,0.8932504093484048,0.3889174819617238,0.46048750842497166,0.8065589170846194
89,0.8746234875016828,0.9777320594758566,0.5194812423185317,0.4398654612839708,0.06901596162844939,0.881070786820277,0.6168890883167242,0.40433147728919977,0.9505906749808813
90,0.7485130190942978,0.40380659161858706,0.6242820636692386,0.520704409899468,0.8219753811454248,0.8627946427323087,0.625713720753877,0.5594852184344888,0.9936207535851029
91,0.8068759854310432,0.011763101104161401,0.13119900564514572,0.34520245549629236,0.7702754790931586,0.5705999948223817,0.5211534105979376,0.7496754164041438,1.0
92,0.49293807371571413,0.3210812861497853,0.707847268593285,0.8960776004890251,0.6799884498486667,0.15442578625225872,0.6731589474795573,0.5230505234413103,0.2581686572440095
93,0.5861121030780942,0.27295934891785156,0.71524988964983,0.29932997485155705,0.6977250197604459,0.7229792291766117,0.8867658517597907,0.6249693126028198,0.7064781955358375
94,0.21637077023272383,0.9959508613479884,0.46204212209374357,0.42169114551236714,0.9244123609512086,0.8974898743517074,0.5566732598261649,0.26852614280889275,1.0
95,0.285813239195846,0.9542066430122772,0.9375326497200556,0.3759678384403178,0.5136035083108283,0.2524684632816851,0.4768036160168373,0.46726734417589705,0.8861991478801863
96,0.652670022884245,0.9881766667833378,0.2442796577030919,0.47486429046907025,0.8566177568344634,0.9955416391247396,0.27445876445986184,0.5366848652185086,0.9616215268389322
97,0.8665501475573936,0.751304552394972,0.1537386520954447,0.3853042554758247,0.8673661444899309,0.942970699803585,0.3908222580406439,0.5745429646763707,0.08281784250647595
98,0.11877471249739113,0.14679339691510654,0.6817743628219511,0.464413836199289,0.12299492048139271,0.8523923324254655,0.43895468096213336,0.5825981740634856,1.0
99,0.9000564522783334,0.9974757075383927,0.6989635367282995,0.38882112701273647,0.6686250820113085,0.7220871676076493,0.8075477981843381,0.4551892583422263,0.05005764601881869
100,0.2984988181847246,0.9923438843442831,0.6602309136989594,0.5900101716077426,0.436898686753111,0.8237161961132299,0.2012827094177131,0.6168471611947933,0.0005069167498087267
101,0.7716415349632305,0.5194071870796232,0.8289954813430004,0.15061947764002967,0.08471309471993982,0.8595866288934886,0.5962059809050464,0.5584318213383034,0.03686883717225417
102,0.6427971253304615,0.6558436630616657,0.8514602972513254,0.11358806071296307,0.5441505544420276,0.8572132135753834,0.3532458815304768,0.5414468580160519,0.0
103,0.6112675965870306,0.8624733880297517,0.2774836411728039,0.3316179627241589,0.9991590313718149,0.21758694114576846,0.7068119107470551,0.5070928155487608,1.0
104,0.39127975556399813,0.893063353846113,0.8845524490324098,0.48054989294928635,0.06594045788449662,0.3550703742033532,0.7737353903514111,0.5117177935406481,0.0
105,0.3414276182705905,0.9991746504538905,0.6046474153775505,0.5908268030386395,0.7566778385231818,0.9825435237196519,0.5388052269646526,0.48177282217674344,0.7892587215695774
106,0.25765882017598374,0.9704327356022159,0.01571189669632004,0.5713521013744121,0.985680995080205,0.777914952172682,0.6383006308227647,0.591675588245961,1.0
107,0.06229592501151894,0.007009943867415032,0.6922693375411868,0.5077966792250479,0.785451363003063,0.7253707972093247,0.2908978458621745,0.4938557565040793,0.9233956832615715
108,0.20000782139890041,0.012549238308116328,0.810987656017321,0.15135732743276148,0.09146309721851008,0.9666057350788598,0.3332754976159607,0.5451463644267222,0.993021910500979
109,0.5877693950909044,0.7655849544597632,0.39463990718696845,0.3468311066022393,0.9972731014682307,0.6713375450308764,0.920463696627721,0.5830613119847985,0.27242379328691474
110,0.6855174934103025,0.976625825117412,0.7058473903456849,0.5124403362670006,0.6711195449113168,0.7562236033090479,0.4068994192653262,0.6035454047165089,0.0006833225308416536
111,0.27176194157820577,0.7725514296769337,0.6446890724382627,0.36186664811302377,0.9784602591732883,0.9347507120890666,0.5098675746672997,0.6639815416832808,0.9427362356952775
112,0.4914566615072274,0.3637251794791909,0.7854115416686271,0.5652814288702799,0.14456644131832366,0.2850044210680731,0.783657535615463,0.5699057642329606,0.00029636149094874653
113,0.11860577127994905,0.9063799444424925,0.15805397167617347,0.5353701353136167,0.8577416240148317,0.3545384012158232,0.317176211061231,0.4807221049167671,0.9695763596779345
114,0.1986831184842692,0.8024120703884189,0.40830992631133245,0.6062601263184261,0.764776428279597,0.7005072741681091,0.4328326255315012,0.7478756616947974,1.0
115,0.17117718023252704,0.8743332957421603,0.5421731960691168,0.31891034738860397,0.9032186313928292,0.14922069525853243,0.4873421417802938,0.4585760473537646,0.956238200696758
116,0.43945972931613175,0.1161687261935142,0.7501227342297355,0.5936143990526607,0.5972251590937955,0.47997882002066605,0.6447026128084026,0.5363790660105651,0.9060981252220666
117,0.997946580099592,0.04885223112636338,0.9038516316241523,0.3491311048612014,0.7763594148306157,0.022939308509718183,0.3690823885577213,0.5827121799439733,1.0
118,0.9727958093652874,0.9890578313026321,0.8020383382411919,0.46614144309190697,0.6687032626805541,0.07499421262723327,0.24987979483745776,0.5534208823155216,0.6605456917174969
119,0.4581269904875638,0.7201255616964766,0.7502627838135465,0.8404305064235974,0.8660283051483074,0.37480715655955726,0.7032474026812028,0.5038507621582371,0.849521221014251
120,0.008631992484900153,0.07201924297315022,0.9512827560586964,0.33627164472267107,0.8374340805236641,0.780683130292704,0.8452160323047476,0.5904746517468412,0.0
121,0.17010936872740046,0.030162981239749375,0.5520427432821525,0.9318180214941395,0.8950537915037456,0.5067146938523893,0.33902437393870655,0.5398600362120194,0.3187848853035132
122,0.0905170856154277,0.8159556758746875,0.8994995964103911,0.3611539499771363,0.9902213303141114,0.7195112137507552,0.9333456525747688,0.5443862167621,1.0
123,0.007780459575885684,0.3574662607782585,0.2311139292328429,0.9389301552648147,0.9636454518809913,0.8850637680130504,0.5976034605755399,0.4897981283081046,0.9108948456634406
124,0.9900259316557954,0.9944732570827259,0.9950208171072948,0.4665609894788096,0.011053215632495889,0.5657772531306215,0.18272452271272882,0.5338465855614496,0.9818379676083548
125,0.6678501646679756,0.8248987348408867,0.8684491296141529,0.8979543958923157,0.8158411719969156,0.8942924853438785,0.47061231125830205,0.4138662760044248,0.9986183910480212
126,0.07555362981617858,1.0,0.9183053061373846,0.44189295450479255,0.7675598086633716,0.946115687844406,0.37885742181198895,0.4057323081513124,0.026267797495808817
127,0.02036736639960767,0.957137469897738,0.5281117300729065,0.4035565811624351,0.9173447420593887,0.2453908070208259,0.7761243089215611,0.573756089004967,0.9863061632583263
128,0.527601420896784,0.5812757791618655,0.44090617225414025,0.5231094947543958,0.8447722244188628,0.962247208966524,0.5743779097855567,0.46657032105673113,0.04557636646112461
129,0.9920876232272154,0.9904045593288356,0.39304368479975715,0.43891522777412734,0.7313128636560229,0.9303872841128537,0.4278669056473769,0.6685854351022594,1.0
130,0.013460835760821991,0.9750544809082784,0.2722397290150254,0.653622459415706,0.9428292054266288,0.9890448655054371,0.9219033882912567,0.5440381419087347,0.9824141755582454
131,0.6129616835076197,0.09085186379142021,0.11655999211879067,0.30905898779064084,0.7267814264849767,0.7063717838104626,0.551116409178219,0.4048380528972812,0.9990745953928305
132,0.7909730504274926,0.9989390129358107,0.5787348472802964,0.5475046548732001,0.8338506489408796,0.63506470704802,0.9482547355121145,0.4022538985583173,0.015575177772838756
133,0.9982991861800885,0.9712464182429066,0.07818032818001852,0.38166329490977385,0.9654110279643578,0.7120448896955599,0.5340132108807246,0.8410777710584993,0.08429893256905409
134,0.0026250150057523115,0.012291139918425145,0.38087239511839494,0.37124926967627986,0.8075390247872878,0.5675320720521977,0.8783457257444822,0.5016627279241189,0.9500704823524776
135,0.2689470381847013,0.9776603529935789,0.9234786955639867,0.48780009395991447,0.6817937722522616,0.9704851440009356,0.8996722263922255,0.7371206549971135,0.5094955979950404
136,0.9928524189756054,0.02592006048342142,0.8672830784072852,0.34090794100184507,0.9677436486783206,0.7981572672866188,0.4182373016825398,0.5666529271370526,0.0
137,0.6383683758227611,0.9776250795923264,0.43097529788957223,0.7807824071630549,0.6420633073112869,0.7394869869744554,0.4719261937818028,0.5265370383576579,0.004532864743573713
138,0.011344319504288516,0.4389325745828091,0.5196114062024855,0.15845431117241224,0.29243731514073174,0.7209751916389633,0.5076379478783303,0.5666568936609044,0.03820068051967131
139,0.6047050963883975,0.32228966965662903,0.5591075432092389,0.600122254401027,0.6711422174800267,0.6165452923316688,0.4134673983133751,0.5084157780367464,0.8126568959477412
140,0.009371744109220814,0.38050080345011816,0.12785027588743703,0.8038475562135877,0.7818188635317411,0.1445576417144797,0.3023405870972849,0.47653584172268476,0.49469476958289904
141,0.007733080885581253,0.4024411286714482,0.1558882778264916,0.16100284439942414,0.7437116999482246,0.23957921894236933,0.25614097360879373,0.4274128390609816,0.011992074669490788
142,0.010705317332155233,0.807027288317789,0.5080007338103447,0.608873326185168,0.9515831684423026,0.6516558333870879,0.9180248512288964,0.5436058302974693,0.8183539790073269
143,0.028908449083180816,0.02742919319382615,0.8906109702426495,0.5840597757159957,0.5138034895961548,0.5522384044449749,0.4708276787797723,0.576482659008271,1.0
144,0.3997818954933747,0.7248601558277187,0.9836263408196518,0.5201648867772154,1.0,0.9236987974654908,0.5309008163938979,0.6833502726356109,0.0
145,0.971058545685992,0.01457786706572986,0.9095121061973319,0.4513525445509398,0.8835780593596375,0.7030138609657044,0.3140206084104549,0.5431984529539634,0.0
146,0.9992751624052271,0.5385982898032203,0.014071804104186797,0.5432893686000712,0.7416916517332691,0.7703402681472277,0.5897791720044441,0.5077865699895716,0.09147205336325975
147,0.9856743883841615,0.8589603794066505,0.8238677091586749,0.5174119423386595,0.7629278463079908,0.8773729805147358,0.2654510270225677,0.5227704895928608,0.8528652697643606
148,0.01857499257771929,0.582737542567891,0.3862007289032353,0.28698265272224555,0.5708049876615757,0.6443469026160223,0.3117412976591178,0.40224692920636274,0.996587223936235
149,0.9869266382633748,0.167560009790536,0.47009980677823343,0.18916834598092905,0.6511165734029449,0.7380200629233193,0.23540031662836902,0.4646588122177583,0.0
150,0.022640660289943316,0.9213309565038407,0.8550118493416323,0.987038153610448,0.9449839149058351,0.8069023455070607,0.5862468781906139,0.510509248012928,0.0
151,0.9702919814284585,0.6523518981645096,0.4244800129899588,0.86469752564614,0.8003278762996854,0.776041087659084,0.537645104187521,0.4807581821166249,0.0014365278780613289
152,0.5755054842175501,0.874813873765351,0.6402413317582388,0.5379148662078478,0.8203430106939836,1.0,0.5361756859454785,0.6526480678225653,0.7890662833973273
153,0.9171934319362405,0.43724268150606016,0.7084879705312513,0.40229783681510045,0.28446846028526535,0.5447013057936724,0.3369434961348462,0.625018418173372,1.0
154,0.5273406490099316,0.5479551248972265,0.13521213897374124,0.6030805898919431,0.8036407921794259,0.49951955331966985,0.5460496969443974,0.36671794952159964,0.10804418794626591
155,0.035385118240282405,0.9921937071231884,0.8143483951838114,0.33210775301059253,0.6150062814445301,0.929979615627675,0.5433890652075827,0.620803376144668,0.44360788034999865
156,0.9975967851577833,0.5722761725830426,0.6809376172161401,0.9274208256268482,0.1361343248162438,0.7160978563885223,0.6647502685241186,0.6371708008212855,0.736654679611662
157,0.8870839271082163,0.012927503002022238,0.320483769542782,0.10372558848965015,0.711997258611994,0.9515846660036444,0.4602960011587592,0.42226495899444755,0.3930824719162267
158,0.9246819177073327,0.2530981560632922,0.1669603168345494,0.4038243677456038,0.7564927111320118,0.8988947722396892,0.6158246016866085,0.34978265841530104,1.0
159,0.825879969499942,0.8398346030747449,0.8737236295424001,0.5618148664341831,0.6649796934403224,0.9616545657070485,0.7407894457018624,0.5433984363837089,1.0
160,0.5932992956120104,0.06756305935014834,0.55152927969503,0.7236307193178311,0.5317796158908603,0.4293509228529556,0.7373269725411661,0.5981555817912295,0.0
161,0.014655222389366469,0.7445929220914347,0.942271121729883,0.5934163472471743,0.378914413545826,0.7694145671395474,0.2965850098121608,0.6485032014245491,0.0
162,0.006843865201423703,0.020727022840457437,0.23396290353403323,0.4037554565618383,0.6680341349307252,0.6733762358584386,0.8768608135143571,0.4783462584438227,0.0
163,0.004659167740579394,0.8593719095198293,0.254665553583594,0.521572058702943,0.602595917718011,0.6178440071284164,0.7924761357525453,0.5545129920546541,1.0
164,0.7913480025311525,0.1912843832381204,0.5191555239300908,0.4267119510641219,0.2584777236474052,0.8011110321878566,0.4495377547610703,0.5311110414458189,0.9748765360432466
165,0.7647325702879517,0.772330935005835,0.7198150309585919,0.7187050867222355,0.9931475261943642,0.4194416037754911,0.5623884604537802,0.6117358952112082,0.9752159742756819
166,0.8826696630019931,0.7782687494025322,0.23837664404772257,0.753961015461536,0.8913252646765305,0.8833724750430957,0.7045073820878377,0.5672366327980156,1.0
167,0.8218301856155902,0.015966881409841593,0.7975082667029895,0.8122285350140918,0.6065713414683698,0.6687196049009442,0.4885146380145887,0.5264503875461964,0.731001477152067
168,0.9948455089747759,0.9692545296257513,0.8090110835348053,0.4942143318851875,0.9994136562201028,0.8140205356205894,0.30090507448035914,0.5707912187023341,1.0
169,0.19370659578260338,0.96096076513643,0.9223226251442206,0.2362100164273923,0.6457823789295458,0.427292674747359,0.5462895267124063,0.6423171779273507,0.9994777566187008
170,0.9984934006434649,0.449125498010555,0.48784038297642035,0.47868053477069644,0.7066938563652695,0.4933350788039703,0.632791293345238,0.4522534194460812,1.0
